,brand,lang,type,count,year,month
1962,GLOBEXCORPORATION,RU,infographic,1,2018,11
1963,GLOBEXCORPORATION,RU,link,29,2018,11
1964,GLOBEXCORPORATION,RU,multimedia,352,2018,11
1965,GLOBEXCORPORATION,RU,parameter,2,2018,11
1966,GLOBEXCORPORATION,RU,video,3399,2018,11
1967,GLOBEXCORPORATION,RU,wire,3367,2018,11
1968,GLOBEXCORPORATION,RU,article,324,2018,12
1969,GLOBEXCORPORATION,RU,author,5,2018,12
1970,GLOBEXCORPORATION,RU,edition,162,2018,12
1971,GLOBEXCORPORATION,RU,frontpage,1,2018,12
1972,GLOBEXCORPORATION,RU,infographic,1,2018,12
1973,GLOBEXCORPORATION,RU,link,28,2018,12
1974,GLOBEXCORPORATION,RU,multimedia,312,2018,12
1975,GLOBEXCORPORATION,RU,slideshow,1,2018,12
1976,GLOBEXCORPORATION,RU,video,2770,2018,12
1977,GLOBEXCORPORATION,RU,wire,2889,2018,12
1978,GLOBEXCORPORATION,RU,article,341,2019,01
1979,GLOBEXCORPORATION,RU,author,3,2019,01
1980,GLOBEXCORPORATION,RU,edition,224,2019,01
1981,GLOBEXCORPORATION,RU,link,27,2019,01
1982,GLOBEXCORPORATION,RU,multimedia,410,2019,01
1983,GLOBEXCORPORATION,RU,slideshow,2,2019,01
1984,GLOBEXCORPORATION,RU,video,2957,2019,01
1985,GLOBEXCORPORATION,RU,wire,3633,2019,01
1986,GLOBEXCORPORATION,RU,article,324,2019,02
1987,GLOBEXCORPORATION,RU,author,3,2019,02
1988,GLOBEXCORPORATION,RU,edition,229,2019,02
1989,GLOBEXCORPORATION,RU,link,25,2019,02
1990,GLOBEXCORPORATION,RU,multimedia,373,2019,02
1991,GLOBEXCORPORATION,RU,parameter,1,2019,02
1992,GLOBEXCORPORATION,RU,program,1,2019,02
1993,GLOBEXCORPORATION,RU,slideshow,1,2019,02
1994,GLOBEXCORPORATION,RU,video,2942,2019,02
1995,GLOBEXCORPORATION,RU,wire,3434,2019,02
1996,GLOBEXCORPORATION,RU,article,369,2019,03
1997,GLOBEXCORPORATION,RU,author,43,2019,03
1998,GLOBEXCORPORATION,RU,edition,243,2019,03
1999,GLOBEXCORPORATION,RU,infographic,1,2019,03
2000,GLOBEXCORPORATION,RU,link,33,2019,03
2001,GLOBEXCORPORATION,RU,multimedia,384,2019,03
2002,GLOBEXCORPORATION,RU,video,3083,2019,03
2003,GLOBEXCORPORATION,RU,wire,3668,2019,03
2004,GLOBEXCORPORATION,RU,article,354,2019,04
2005,GLOBEXCORPORATION,RU,author,60,2019,04
2006,GLOBEXCORPORATION,RU,edition,229,2019,04
2007,GLOBEXCORPORATION,RU,infographic,2,2019,04
2008,GLOBEXCORPORATION,RU,link,36,2019,04
2009,GLOBEXCORPORATION,RU,multimedia,387,2019,04
2010,GLOBEXCORPORATION,RU,parameter,1,2019,04
2011,GLOBEXCORPORATION,RU,program,1,2019,04
2012,GLOBEXCORPORATION,RU,slideshow,1,2019,04
2013,GLOBEXCORPORATION,RU,video,3125,2019,04
2014,GLOBEXCORPORATION,RU,wire,3361,2019,04
2015,GLOBEXCORPORATION,RU,article,381,2019,05
2016,GLOBEXCORPORATION,RU,author,66,2019,05
2017,GLOBEXCORPORATION,RU,edition,281,2019,05
2018,GLOBEXCORPORATION,RU,infographic,1,2019,05
2019,GLOBEXCORPORATION,RU,link,51,2019,05
2020,GLOBEXCORPORATION,RU,multimedia,313,2019,05
2021,GLOBEXCORPORATION,RU,video,3348,2019,05
2022,GLOBEXCORPORATION,RU,wire,3646,2019,05
2023,GLOBEXCORPORATION,RU,article,380,2019,06
2024,GLOBEXCORPORATION,RU,author,64,2019,06
2025,GLOBEXCORPORATION,RU,edition,230,2019,06
2026,GLOBEXCORPORATION,RU,infographic,1,2019,06
2027,GLOBEXCORPORATION,RU,link,43,2019,06
2028,GLOBEXCORPORATION,RU,multimedia,387,2019,06
2029,GLOBEXCORPORATION,RU,slideshow,1,2019,06
2030,GLOBEXCORPORATION,RU,video,3042,2019,06
2031,GLOBEXCORPORATION,RU,wire,3612,2019,06
2032,GLOBEXCORPORATION,RU,article,394,2019,07
2033,GLOBEXCORPORATION,RU,author,37,2019,07
2034,GLOBEXCORPORATION,RU,edition,164,2019,07
2035,GLOBEXCORPORATION,RU,infographic,3,2019,07
2036,GLOBEXCORPORATION,RU,link,52,2019,07
2037,GLOBEXCORPORATION,RU,multimedia,426,2019,07
2038,GLOBEXCORPORATION,RU,video,2602,2019,07
2039,GLOBEXCORPORATION,RU,wire,3351,2019,07
2040,GLOBEXCORPORATION,RU,article,390,2019,08
2041,GLOBEXCORPORATION,RU,author,21,2019,08
2042,GLOBEXCORPORATION,RU,edition,80,2019,08
2043,GLOBEXCORPORATION,RU,link,37,2019,08
2044,GLOBEXCORPORATION,RU,multimedia,381,2019,08
2045,GLOBEXCORPORATION,RU,video,2159,2019,08
2046,GLOBEXCORPORATION,RU,wire,3606,2019,08
2047,GLOBEXCORPORATION,RU,article,412,2019,09
2048,GLOBEXCORPORATION,RU,author,62,2019,09
2049,GLOBEXCORPORATION,RU,edition,230,2019,09
2050,GLOBEXCORPORATION,RU,infographic,2,2019,09
2051,GLOBEXCORPORATION,RU,link,44,2019,09
2052,GLOBEXCORPORATION,RU,multimedia,329,2019,09
2053,GLOBEXCORPORATION,RU,parameter,1,2019,09
2054,GLOBEXCORPORATION,RU,video,3058,2019,09
2055,GLOBEXCORPORATION,RU,wire,2873,2019,09
2056,GLOBEXCORPORATION,RU,article,447,2019,10
2057,GLOBEXCORPORATION,RU,author,70,2019,10
2058,GLOBEXCORPORATION,RU,edition,240,2019,10
2059,GLOBEXCORPORATION,RU,link,61,2019,10
2060,GLOBEXCORPORATION,RU,multimedia,453,2019,10
2061,GLOBEXCORPORATION,RU,parameter,2,2019,10
2062,GLOBEXCORPORATION,RU,slideshow,1,2019,10
2063,GLOBEXCORPORATION,RU,video,3272,2019,10
2064,GLOBEXCORPORATION,RU,wire,3481,2019,10
2065,GLOBEXCORPORATION,RU,article,409,2019,11
2066,GLOBEXCORPORATION,RU,author,90,2019,11
2067,GLOBEXCORPORATION,RU,edition,223,2019,11
2068,GLOBEXCORPORATION,RU,link,42,2019,11
2069,GLOBEXCORPORATION,RU,multimedia,359,2019,11
2070,GLOBEXCORPORATION,RU,video,2830,2019,11
2071,GLOBEXCORPORATION,RU,wire,3002,2019,11
2072,GLOBEXCORPORATION,RU,article,407,2019,12
2073,GLOBEXCORPORATION,RU,author,78,2019,12
2074,GLOBEXCORPORATION,RU,edition,172,2019,12
2075,GLOBEXCORPORATION,RU,infographic,3,2019,12
2076,GLOBEXCORPORATION,RU,link,31,2019,12
2077,GLOBEXCORPORATION,RU,multimedia,417,2019,12
2078,GLOBEXCORPORATION,RU,video,2718,2019,12
2079,GLOBEXCORPORATION,RU,wire,2701,2019,12
2080,GLOBEXCORPORATION,RU,article,421,2020,01
2081,GLOBEXCORPORATION,RU,author,66,2020,01
2082,GLOBEXCORPORATION,RU,edition,230,2020,01
2083,GLOBEXCORPORATION,RU,infographic,1,2020,01
2084,GLOBEXCORPORATION,RU,link,35,2020,01
2085,GLOBEXCORPORATION,RU,multimedia,492,2020,01
2086,GLOBEXCORPORATION,RU,program,1,2020,01
2087,GLOBEXCORPORATION,RU,video,3040,2020,01
2088,GLOBEXCORPORATION,RU,wire,3396,2020,01
2089,GLOBEXCORPORATION,RU,article,390,2020,02
2090,GLOBEXCORPORATION,RU,author,72,2020,02
2091,GLOBEXCORPORATION,RU,edition,222,2020,02
2092,GLOBEXCORPORATION,RU,link,24,2020,02
2093,GLOBEXCORPORATION,RU,multimedia,476,2020,02
2094,GLOBEXCORPORATION,RU,slideshow,1,2020,02
2095,GLOBEXCORPORATION,RU,video,2805,2020,02
2096,GLOBEXCORPORATION,RU,wire,3025,2020,02
2097,GLOBEXCORPORATION,RU,article,508,2020,03
2098,GLOBEXCORPORATION,RU,author,32,2020,03
2099,GLOBEXCORPORATION,RU,edition,155,2020,03
2100,GLOBEXCORPORATION,RU,link,19,2020,03
2101,GLOBEXCORPORATION,RU,multimedia,384,2020,03
2102,GLOBEXCORPORATION,RU,program,1,2020,03
2103,GLOBEXCORPORATION,RU,slideshow,2,2020,03
2104,GLOBEXCORPORATION,RU,video,2304,2020,03
2105,GLOBEXCORPORATION,RU,wire,2988,2020,03
2106,GLOBEXCORPORATION,RU,article,516,2020,04
2107,GLOBEXCORPORATION,RU,author,50,2020,04
2108,GLOBEXCORPORATION,RU,edition,172,2020,04
2109,GLOBEXCORPORATION,RU,infographic,1,2020,04
2110,GLOBEXCORPORATION,RU,link,16,2020,04
2111,GLOBEXCORPORATION,RU,multimedia,289,2020,04
2112,GLOBEXCORPORATION,RU,parameter,2,2020,04
2113,GLOBEXCORPORATION,RU,program,1,2020,04
2114,GLOBEXCORPORATION,RU,video,1629,2020,04
2115,GLOBEXCORPORATION,RU,wire,2568,2020,04
2116,GLOBEXCORPORATION,RU,article,513,2020,05
2117,GLOBEXCORPORATION,RU,author,66,2020,05
2118,GLOBEXCORPORATION,RU,edition,180,2020,05
2119,GLOBEXCORPORATION,RU,infographic,1,2020,05
2120,GLOBEXCORPORATION,RU,link,11,2020,05
2121,GLOBEXCORPORATION,RU,multimedia,376,2020,05
2122,GLOBEXCORPORATION,RU,video,1803,2020,05
2123,GLOBEXCORPORATION,RU,wire,2659,2020,05
2124,GLOBEXCORPORATION,RU,article,510,2020,06
2125,GLOBEXCORPORATION,RU,author,68,2020,06
2126,GLOBEXCORPORATION,RU,edition,186,2020,06
2127,GLOBEXCORPORATION,RU,infographic,1,2020,06
2128,GLOBEXCORPORATION,RU,link,20,2020,06
2129,GLOBEXCORPORATION,RU,multimedia,430,2020,06
2130,GLOBEXCORPORATION,RU,parameter,1,2020,06
2131,GLOBEXCORPORATION,RU,video,1932,2020,06
2132,GLOBEXCORPORATION,RU,wire,2808,2020,06
2133,GLOBEXCORPORATION,RU,article,480,2020,07
2134,GLOBEXCORPORATION,RU,author,58,2020,07
2135,GLOBEXCORPORATION,RU,edition,164,2020,07
2136,GLOBEXCORPORATION,RU,link,17,2020,07
2137,GLOBEXCORPORATION,RU,multimedia,381,2020,07
2138,GLOBEXCORPORATION,RU,video,1923,2020,07
2139,GLOBEXCORPORATION,RU,wire,2966,2020,07
2140,GLOBEXCORPORATION,RU,article,490,2020,08
2141,GLOBEXCORPORATION,RU,author,5,2020,08
2142,GLOBEXCORPORATION,RU,edition,45,2020,08
2143,GLOBEXCORPORATION,RU,link,28,2020,08
2144,GLOBEXCORPORATION,RU,multimedia,465,2020,08
2145,GLOBEXCORPORATION,RU,video,1986,2020,08
2146,GLOBEXCORPORATION,RU,wire,2780,2020,08
2147,GLOBEXCORPORATION,RU,article,495,2020,09
2148,GLOBEXCORPORATION,RU,author,62,2020,09
2149,GLOBEXCORPORATION,RU,edition,238,2020,09
2150,GLOBEXCORPORATION,RU,link,43,2020,09
2151,GLOBEXCORPORATION,RU,multimedia,501,2020,09
2152,GLOBEXCORPORATION,RU,parameter,1,2020,09
2153,GLOBEXCORPORATION,RU,program,1,2020,09
2154,GLOBEXCORPORATION,RU,video,3175,2020,09
2155,GLOBEXCORPORATION,RU,wire,3108,2020,09
2156,GLOBEXCORPORATION,RU,article,465,2020,10
2157,GLOBEXCORPORATION,RU,author,60,2020,10
2158,GLOBEXCORPORATION,RU,edition,252,2020,10
2159,GLOBEXCORPORATION,RU,link,24,2020,10
2160,GLOBEXCORPORATION,RU,multimedia,552,2020,10
2161,GLOBEXCORPORATION,RU,program,1,2020,10
2162,GLOBEXCORPORATION,RU,slideshow,1,2020,10
2163,GLOBEXCORPORATION,RU,video,3357,2020,10
2164,GLOBEXCORPORATION,RU,wire,3123,2020,10
2165,GLOBEXCORPORATION,RU,article,443,2020,11
2166,GLOBEXCORPORATION,RU,author,53,2020,11
2167,GLOBEXCORPORATION,RU,edition,219,2020,11
2168,GLOBEXCORPORATION,RU,link,29,2020,11
2169,GLOBEXCORPORATION,RU,multimedia,403,2020,11
2170,GLOBEXCORPORATION,RU,video,3199,2020,11
2171,GLOBEXCORPORATION,RU,wire,2789,2020,11
2172,GLOBEXCORPORATION,RU,article,486,2020,12
2173,GLOBEXCORPORATION,RU,author,65,2020,12
2174,GLOBEXCORPORATION,RU,edition,174,2020,12
2175,GLOBEXCORPORATION,RU,link,28,2020,12
2176,GLOBEXCORPORATION,RU,multimedia,457,2020,12
2177,GLOBEXCORPORATION,RU,urgent,1,2020,12
2178,GLOBEXCORPORATION,RU,video,2758,2020,12
2179,GLOBEXCORPORATION,RU,wire,2562,2020,12
2180,GLOBEXCORPORATION,RU,article,510,2021,01
2181,GLOBEXCORPORATION,RU,author,54,2021,01
2182,GLOBEXCORPORATION,RU,edition,208,2021,01
2183,GLOBEXCORPORATION,RU,infographic,1,2021,01
2184,GLOBEXCORPORATION,RU,link,36,2021,01
2185,GLOBEXCORPORATION,RU,multimedia,474,2021,01
2186,GLOBEXCORPORATION,RU,video,3315,2021,01
2187,GLOBEXCORPORATION,RU,wire,2924,2021,01
2188,GLOBEXCORPORATION,RU,article,483,2021,02
2189,GLOBEXCORPORATION,RU,author,47,2021,02
2190,GLOBEXCORPORATION,RU,edition,214,2021,02
2191,GLOBEXCORPORATION,RU,link,25,2021,02
2192,GLOBEXCORPORATION,RU,multimedia,366,2021,02
2193,GLOBEXCORPORATION,RU,video,3243,2021,02
2194,GLOBEXCORPORATION,RU,wire,2945,2021,02
2195,GLOBEXCORPORATION,RU,article,513,2021,03
2196,GLOBEXCORPORATION,RU,author,55,2021,03
2197,GLOBEXCORPORATION,RU,edition,239,2021,03
2198,GLOBEXCORPORATION,RU,infographic,1,2021,03
2199,GLOBEXCORPORATION,RU,link,26,2021,03
2200,GLOBEXCORPORATION,RU,multimedia,367,2021,03
2201,GLOBEXCORPORATION,RU,parameter,1,2021,03
2202,GLOBEXCORPORATION,RU,video,3552,2021,03
2203,GLOBEXCORPORATION,RU,wire,3000,2021,03
2204,GLOBEXCORPORATION,RU,article,504,2021,04
2205,GLOBEXCORPORATION,RU,author,51,2021,04
2206,GLOBEXCORPORATION,RU,edition,188,2021,04
2207,GLOBEXCORPORATION,RU,infographic,2,2021,04
2208,GLOBEXCORPORATION,RU,link,21,2021,04
2209,GLOBEXCORPORATION,RU,multimedia,399,2021,04
2210,GLOBEXCORPORATION,RU,video,2470,2021,04
2211,GLOBEXCORPORATION,RU,wire,2896,2021,04
2212,GLOBEXCORPORATION,RU,article,501,2021,05
2213,GLOBEXCORPORATION,RU,author,49,2021,05
2214,GLOBEXCORPORATION,RU,edition,207,2021,05
2215,GLOBEXCORPORATION,RU,link,35,2021,05
2216,GLOBEXCORPORATION,RU,multimedia,389,2021,05
2217,GLOBEXCORPORATION,RU,page,1,2021,05
2218,GLOBEXCORPORATION,RU,video,3008,2021,05
2219,GLOBEXCORPORATION,RU,wire,2872,2021,05
2220,GLOBEXCORPORATION,RU,article,502,2021,06
2221,GLOBEXCORPORATION,RU,author,57,2021,06
2222,GLOBEXCORPORATION,RU,edition,229,2021,06
2223,GLOBEXCORPORATION,RU,infographic,2,2021,06
2224,GLOBEXCORPORATION,RU,link,47,2021,06
2225,GLOBEXCORPORATION,RU,multimedia,357,2021,06
2226,GLOBEXCORPORATION,RU,parameter,1,2021,06
2227,GLOBEXCORPORATION,RU,program,1,2021,06
2228,GLOBEXCORPORATION,RU,video,1814,2021,06
2229,GLOBEXCORPORATION,RU,wire,2959,2021,06
2230,GLOBEXCORPORATION,RU,article,451,2021,07
2231,GLOBEXCORPORATION,RU,author,46,2021,07
2232,GLOBEXCORPORATION,RU,edition,145,2021,07
2233,GLOBEXCORPORATION,RU,frontpage,1,2021,07
2234,GLOBEXCORPORATION,RU,infographic,1,2021,07
2235,GLOBEXCORPORATION,RU,link,41,2021,07
2236,GLOBEXCORPORATION,RU,multimedia,347,2021,07
2237,GLOBEXCORPORATION,RU,urgent,2,2021,07
2238,GLOBEXCORPORATION,RU,video,1056,2021,07
2239,GLOBEXCORPORATION,RU,wire,2418,2021,07
2240,GLOBEXCORPORATION,RU,article,10,2021,08
2241,GLOBEXCORPORATION,RU,author,18,2021,08
2242,GLOBEXCORPORATION,RU,edition,5,2021,08
2243,GLOBEXCORPORATION,RU,multimedia,5,2021,08
2244,GLOBEXCORPORATION,RU,urgent,9,2021,08
2245,GLOBEXCORPORATION,RU,wire,2,2021,08
2246,GLOBEXCORPORATION,RU,article,13,2021,09
2247,GLOBEXCORPORATION,RU,author,15,2021,09
2248,GLOBEXCORPORATION,RU,edition,5,2021,09
2249,GLOBEXCORPORATION,RU,multimedia,1,2021,09
2250,GLOBEXCORPORATION,RU,urgent,8,2021,09
2251,GLOBEXCORPORATION,RU,video,1,2021,09
2252,GLOBEXCORPORATION,GR,multimedia,1,2015,11
2253,GLOBEXCORPORATION,GR,parameter,4,2017,02
2254,GLOBEXCORPORATION,GR,author,1,2017,03
2255,GLOBEXCORPORATION,GR,frontpage,1,2017,03
2256,GLOBEXCORPORATION,GR,multimedia,18,2017,03
2257,GLOBEXCORPORATION,GR,parameter,4,2017,03
2258,GLOBEXCORPORATION,GR,frontpage,3,2017,04
2259,GLOBEXCORPORATION,GR,multimedia,2,2017,04
2260,GLOBEXCORPORATION,GR,page,3,2017,04
2261,GLOBEXCORPORATION,GR,article,12,2017,05
2262,GLOBEXCORPORATION,GR,multimedia,26,2017,05
2263,GLOBEXCORPORATION,GR,parameter,3,2017,05
2264,GLOBEXCORPORATION,GR,article,36,2017,06
2265,GLOBEXCORPORATION,GR,multimedia,21,2017,06
2266,GLOBEXCORPORATION,GR,parameter,1,2017,06
2267,GLOBEXCORPORATION,GR,article,7,2017,07
2268,GLOBEXCORPORATION,GR,multimedia,5,2017,07
2269,GLOBEXCORPORATION,GR,parameter,1,2017,07
2270,GLOBEXCORPORATION,GR,program,9,2017,07
2271,GLOBEXCORPORATION,GR,article,13,2017,08
2272,GLOBEXCORPORATION,GR,author,2,2017,08
2273,GLOBEXCORPORATION,GR,frontpage,1,2017,08
2274,GLOBEXCORPORATION,GR,multimedia,86,2017,08
2275,GLOBEXCORPORATION,GR,page,8,2017,08
2276,GLOBEXCORPORATION,GR,program,1,2017,08
2277,GLOBEXCORPORATION,GR,video,13,2017,08
2278,GLOBEXCORPORATION,GR,wire,850,2017,08
2279,GLOBEXCORPORATION,GR,article,153,2017,09
2280,GLOBEXCORPORATION,GR,author,22,2017,09
2281,GLOBEXCORPORATION,GR,link,2,2017,09
2282,GLOBEXCORPORATION,GR,multimedia,93,2017,09
2283,GLOBEXCORPORATION,GR,page,1,2017,09
2284,GLOBEXCORPORATION,GR,slideshow,3,2017,09
2285,GLOBEXCORPORATION,GR,video,14,2017,09
2286,GLOBEXCORPORATION,GR,wire,3075,2017,09
2287,GLOBEXCORPORATION,GR,article,405,2017,10
2288,GLOBEXCORPORATION,GR,edition,13,2017,10
2289,GLOBEXCORPORATION,GR,link,1,2017,10
2290,GLOBEXCORPORATION,GR,multimedia,287,2017,10
2291,GLOBEXCORPORATION,GR,program,6,2017,10
2292,GLOBEXCORPORATION,GR,slideshow,5,2017,10
2293,GLOBEXCORPORATION,GR,video,231,2017,10
2294,GLOBEXCORPORATION,GR,wire,3012,2017,10
2295,GLOBEXCORPORATION,GR,article,358,2017,11
2296,GLOBEXCORPORATION,GR,edition,129,2017,11
2297,GLOBEXCORPORATION,GR,multimedia,262,2017,11
2298,GLOBEXCORPORATION,GR,parameter,2,2017,11
2299,GLOBEXCORPORATION,GR,slideshow,2,2017,11
2300,GLOBEXCORPORATION,GR,video,263,2017,11
2301,GLOBEXCORPORATION,GR,wire,2134,2017,11
2302,GLOBEXCORPORATION,GR,article,296,2017,12
2303,GLOBEXCORPORATION,GR,edition,61,2017,12
2304,GLOBEXCORPORATION,GR,multimedia,248,2017,12
2305,GLOBEXCORPORATION,GR,slideshow,6,2017,12
2306,GLOBEXCORPORATION,GR,video,175,2017,12
2307,GLOBEXCORPORATION,GR,wire,2315,2017,12
2308,GLOBEXCORPORATION,GR,article,375,2018,01
2309,GLOBEXCORPORATION,GR,edition,64,2018,01
2310,GLOBEXCORPORATION,GR,multimedia,282,2018,01
2311,GLOBEXCORPORATION,GR,slideshow,4,2018,01
2312,GLOBEXCORPORATION,GR,video,255,2018,01
2313,GLOBEXCORPORATION,GR,wire,2928,2018,01
2314,GLOBEXCORPORATION,GR,article,368,2018,02
2315,GLOBEXCORPORATION,GR,edition,72,2018,02
2316,GLOBEXCORPORATION,GR,link,2,2018,02
2317,GLOBEXCORPORATION,GR,multimedia,178,2018,02
2318,GLOBEXCORPORATION,GR,slideshow,4,2018,02
2319,GLOBEXCORPORATION,GR,video,225,2018,02
2320,GLOBEXCORPORATION,GR,wire,2596,2018,02
2321,GLOBEXCORPORATION,GR,article,387,2018,03
2322,GLOBEXCORPORATION,GR,author,2,2018,03
2323,GLOBEXCORPORATION,GR,edition,98,2018,03
2324,GLOBEXCORPORATION,GR,infographic,1,2018,03
2325,GLOBEXCORPORATION,GR,link,1,2018,03
2326,GLOBEXCORPORATION,GR,multimedia,408,2018,03
2327,GLOBEXCORPORATION,GR,slideshow,5,2018,03
2328,GLOBEXCORPORATION,GR,video,306,2018,03
2329,GLOBEXCORPORATION,GR,wire,2715,2018,03
2330,GLOBEXCORPORATION,GR,article,366,2018,04
2331,GLOBEXCORPORATION,GR,edition,78,2018,04
2332,GLOBEXCORPORATION,GR,multimedia,294,2018,04
2333,GLOBEXCORPORATION,GR,program,2,2018,04
2334,GLOBEXCORPORATION,GR,slideshow,1,2018,04
2335,GLOBEXCORPORATION,GR,video,227,2018,04
2336,GLOBEXCORPORATION,GR,wire,2910,2018,04
2337,GLOBEXCORPORATION,GR,article,393,2018,05
2338,GLOBEXCORPORATION,GR,edition,117,2018,05
2339,GLOBEXCORPORATION,GR,multimedia,277,2018,05
2340,GLOBEXCORPORATION,GR,slideshow,7,2018,05
2341,GLOBEXCORPORATION,GR,video,340,2018,05
2342,GLOBEXCORPORATION,GR,wire,3153,2018,05
2343,GLOBEXCORPORATION,GR,article,434,2018,06
2344,GLOBEXCORPORATION,GR,edition,84,2018,06
2345,GLOBEXCORPORATION,GR,link,3,2018,06
2346,GLOBEXCORPORATION,GR,multimedia,370,2018,06
2347,GLOBEXCORPORATION,GR,slideshow,9,2018,06
2348,GLOBEXCORPORATION,GR,video,310,2018,06
2349,GLOBEXCORPORATION,GR,wire,2516,2018,06
2350,GLOBEXCORPORATION,GR,article,450,2018,07
2351,GLOBEXCORPORATION,GR,edition,108,2018,07
2352,GLOBEXCORPORATION,GR,multimedia,469,2018,07
2353,GLOBEXCORPORATION,GR,slideshow,9,2018,07
2354,GLOBEXCORPORATION,GR,video,359,2018,07
2355,GLOBEXCORPORATION,GR,wire,2612,2018,07
2356,GLOBEXCORPORATION,GR,article,453,2018,08
2357,GLOBEXCORPORATION,GR,edition,70,2018,08
2358,GLOBEXCORPORATION,GR,link,1,2018,08
2359,GLOBEXCORPORATION,GR,multimedia,613,2018,08
2360,GLOBEXCORPORATION,GR,parameter,1,2018,08
2361,GLOBEXCORPORATION,GR,slideshow,4,2018,08
2362,GLOBEXCORPORATION,GR,video,423,2018,08
2363,GLOBEXCORPORATION,GR,wire,2719,2018,08
2364,GLOBEXCORPORATION,GR,article,423,2018,09
2365,GLOBEXCORPORATION,GR,edition,86,2018,09
2366,GLOBEXCORPORATION,GR,link,2,2018,09
2367,GLOBEXCORPORATION,GR,multimedia,431,2018,09
2368,GLOBEXCORPORATION,GR,program,2,2018,09
2369,GLOBEXCORPORATION,GR,slideshow,5,2018,09
2370,GLOBEXCORPORATION,GR,video,420,2018,09
2371,GLOBEXCORPORATION,GR,wire,2884,2018,09
2372,GLOBEXCORPORATION,GR,article,464,2018,10
2373,GLOBEXCORPORATION,GR,author,1,2018,10
2374,GLOBEXCORPORATION,GR,edition,125,2018,10
2375,GLOBEXCORPORATION,GR,link,2,2018,10
2376,GLOBEXCORPORATION,GR,multimedia,493,2018,10
2377,GLOBEXCORPORATION,GR,parameter,14,2018,10
2378,GLOBEXCORPORATION,GR,slideshow,5,2018,10
2379,GLOBEXCORPORATION,GR,video,512,2018,10
2380,GLOBEXCORPORATION,GR,wire,1595,2018,10
2381,GLOBEXCORPORATION,GR,article,408,2018,11
2382,GLOBEXCORPORATION,GR,edition,106,2018,11
2383,GLOBEXCORPORATION,GR,link,2,2018,11
2384,GLOBEXCORPORATION,GR,multimedia,546,2018,11
2385,GLOBEXCORPORATION,GR,parameter,3,2018,11
2386,GLOBEXCORPORATION,GR,slideshow,1,2018,11
2387,GLOBEXCORPORATION,GR,video,430,2018,11
2388,GLOBEXCORPORATION,GR,article,362,2018,12
2389,GLOBEXCORPORATION,GR,edition,82,2018,12
2390,GLOBEXCORPORATION,GR,frontpage,1,2018,12
2391,GLOBEXCORPORATION,GR,link,4,2018,12
2392,GLOBEXCORPORATION,GR,multimedia,423,2018,12
2393,GLOBEXCORPORATION,GR,program,1,2018,12
2394,GLOBEXCORPORATION,GR,slideshow,2,2018,12
2395,GLOBEXCORPORATION,GR,video,332,2018,12
2396,GLOBEXCORPORATION,GR,article,416,2019,01
2397,GLOBEXCORPORATION,GR,author,3,2019,01
2398,GLOBEXCORPORATION,GR,edition,87,2019,01
2399,GLOBEXCORPORATION,GR,link,5,2019,01
2400,GLOBEXCORPORATION,GR,multimedia,550,2019,01
2401,GLOBEXCORPORATION,GR,slideshow,1,2019,01
2402,GLOBEXCORPORATION,GR,video,377,2019,01
2403,GLOBEXCORPORATION,GR,article,443,2019,02
2404,GLOBEXCORPORATION,GR,edition,93,2019,02
2405,GLOBEXCORPORATION,GR,link,2,2019,02
2406,GLOBEXCORPORATION,GR,multimedia,658,2019,02
2407,GLOBEXCORPORATION,GR,slideshow,5,2019,02
2408,GLOBEXCORPORATION,GR,video,407,2019,02
2409,GLOBEXCORPORATION,GR,article,459,2019,03
2410,GLOBEXCORPORATION,GR,edition,114,2019,03
2411,GLOBEXCORPORATION,GR,link,3,2019,03
2412,GLOBEXCORPORATION,GR,multimedia,829,2019,03
2413,GLOBEXCORPORATION,GR,slideshow,6,2019,03
2414,GLOBEXCORPORATION,GR,video,442,2019,03
2415,GLOBEXCORPORATION,GR,article,415,2019,04
2416,GLOBEXCORPORATION,GR,author,4,2019,04
2417,GLOBEXCORPORATION,GR,edition,95,2019,04
2418,GLOBEXCORPORATION,GR,link,1,2019,04
2419,GLOBEXCORPORATION,GR,multimedia,839,2019,04
2420,GLOBEXCORPORATION,GR,video,468,2019,04
2421,GLOBEXCORPORATION,GR,article,434,2019,05
2422,GLOBEXCORPORATION,GR,author,1,2019,05
2423,GLOBEXCORPORATION,GR,edition,137,2019,05
2424,GLOBEXCORPORATION,GR,link,4,2019,05
2425,GLOBEXCORPORATION,GR,multimedia,868,2019,05
2426,GLOBEXCORPORATION,GR,slideshow,3,2019,05
2427,GLOBEXCORPORATION,GR,video,570,2019,05
2428,GLOBEXCORPORATION,GR,article,431,2019,06
2429,GLOBEXCORPORATION,GR,author,2,2019,06
2430,GLOBEXCORPORATION,GR,edition,114,2019,06
2431,GLOBEXCORPORATION,GR,link,2,2019,06
2432,GLOBEXCORPORATION,GR,multimedia,862,2019,06
2433,GLOBEXCORPORATION,GR,slideshow,1,2019,06
2434,GLOBEXCORPORATION,GR,video,464,2019,06
2435,GLOBEXCORPORATION,GR,article,426,2019,07
2436,GLOBEXCORPORATION,GR,author,8,2019,07
2437,GLOBEXCORPORATION,GR,edition,116,2019,07
2438,GLOBEXCORPORATION,GR,link,3,2019,07
2439,GLOBEXCORPORATION,GR,multimedia,802,2019,07
