country,year,gender,age,suicides_no,population,suicides_100k_pop,HDI,gdp,gdp_per_capita,generation,iso,iso_alpha,region,sub_region
Albania,2007,male,35-54 years,29,378626,7.66,0.7766011477761837,10701011897,3863,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2007,male,55-74 years,14,224160,6.25,0.7766011477761837,10701011897,3863,Silent,ALB,ALB,Europe,Southern Europe
Albania,2007,female,75+ years,3,57404,5.23,0.7766011477761837,10701011897,3863,Silent,ALB,ALB,Europe,Southern Europe
Albania,2007,male,25-34 years,9,172494,5.22,0.7766011477761837,10701011897,3863,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2007,female,15-24 years,13,281080,4.63,0.7766011477761837,10701011897,3863,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2007,male,15-24 years,13,288349,4.51,0.7766011477761837,10701011897,3863,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2007,female,25-34 years,8,183629,4.36,0.7766011477761837,10701011897,3863,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2007,female,55-74 years,9,221120,4.07,0.7766011477761837,10701011897,3863,Silent,ALB,ALB,Europe,Southern Europe
Albania,2007,female,35-54 years,14,391811,3.57,0.7766011477761837,10701011897,3863,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2007,male,5-14 years,4,272497,1.47,0.7766011477761837,10701011897,3863,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2007,female,5-14 years,0,256808,0.0,0.7766011477761837,10701011897,3863,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2008,male,25-34 years,21,172855,12.15,0.7766011477761837,12881352688,4672,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2008,male,35-54 years,37,377119,9.81,0.7766011477761837,12881352688,4672,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2008,male,55-74 years,21,228672,9.18,0.7766011477761837,12881352688,4672,Silent,ALB,ALB,Europe,Southern Europe
Albania,2008,female,75+ years,5,59369,8.42,0.7766011477761837,12881352688,4672,Silent,ALB,ALB,Europe,Southern Europe
Albania,2008,female,15-24 years,20,276073,7.24,0.7766011477761837,12881352688,4672,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2008,female,25-34 years,9,182663,4.93,0.7766011477761837,12881352688,4672,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2008,female,35-54 years,19,393832,4.82,0.7766011477761837,12881352688,4672,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2008,male,75+ years,2,44574,4.49,0.7766011477761837,12881352688,4672,Silent,ALB,ALB,Europe,Southern Europe
Albania,2008,male,15-24 years,11,286702,3.84,0.7766011477761837,12881352688,4672,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2008,female,55-74 years,7,226448,3.09,0.7766011477761837,12881352688,4672,Silent,ALB,ALB,Europe,Southern Europe
Albania,2008,male,5-14 years,7,262464,2.67,0.7766011477761837,12881352688,4672,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2008,female,5-14 years,1,246288,0.41,0.7766011477761837,12881352688,4672,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2009,female,15-24 years,0,270003,0.0,0.7766011477761837,12044212904,4387,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2009,female,25-34 years,0,182712,0.0,0.7766011477761837,12044212904,4387,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2009,female,35-54 years,0,394286,0.0,0.7766011477761837,12044212904,4387,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2009,female,5-14 years,0,236174,0.0,0.7766011477761837,12044212904,4387,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2009,female,55-74 years,0,233302,0.0,0.7766011477761837,12044212904,4387,Silent,ALB,ALB,Europe,Southern Europe
Albania,2009,female,75+ years,0,61582,0.0,0.7766011477761837,12044212904,4387,Silent,ALB,ALB,Europe,Southern Europe
Albania,2009,male,15-24 years,0,283448,0.0,0.7766011477761837,12044212904,4387,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2009,male,25-34 years,0,174955,0.0,0.7766011477761837,12044212904,4387,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2009,male,35-54 years,0,374365,0.0,0.7766011477761837,12044212904,4387,Boomers,ALB,ALB,Europe,Southern Europe
Albania,2009,male,5-14 years,0,253007,0.0,0.7766011477761837,12044212904,4387,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2009,male,55-74 years,0,234570,0.0,0.7766011477761837,12044212904,4387,Silent,ALB,ALB,Europe,Southern Europe
Albania,2009,male,75+ years,0,47331,0.0,0.7766011477761837,12044212904,4387,Silent,ALB,ALB,Europe,Southern Europe
Albania,2010,male,55-74 years,20,241852,8.27,0.722,11926953259,4359,Silent,ALB,ALB,Europe,Southern Europe
Albania,2010,male,35-54 years,20,371611,5.38,0.722,11926953259,4359,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2010,male,25-34 years,9,179720,5.01,0.722,11926953259,4359,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2010,male,75+ years,2,50767,3.94,0.722,11926953259,4359,Silent,ALB,ALB,Europe,Southern Europe
Albania,2010,male,15-24 years,10,279508,3.58,0.722,11926953259,4359,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2010,female,25-34 years,6,183579,3.27,0.722,11926953259,4359,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2010,female,75+ years,2,64415,3.1,0.722,11926953259,4359,Silent,ALB,ALB,Europe,Southern Europe
Albania,2010,female,35-54 years,12,394593,3.04,0.722,11926953259,4359,Generation X,ALB,ALB,Europe,Southern Europe
Albania,2010,female,55-74 years,7,241491,2.9,0.722,11926953259,4359,Silent,ALB,ALB,Europe,Southern Europe
Albania,2010,female,15-24 years,6,263581,2.28,0.722,11926953259,4359,Millenials,ALB,ALB,Europe,Southern Europe
Albania,2010,female,5-14 years,2,223969,0.89,0.722,11926953259,4359,Generation Z,ALB,ALB,Europe,Southern Europe
Albania,2010,male,5-14 years,0,240939,0.0,0.722,11926953259,4359,Generation Z,ALB,ALB,Europe,Southern Europe
Antigua and Barbuda,1985,female,15-24 years,0,7709,0.0,0.7766011477761837,240923926,3850,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,female,25-34 years,0,6344,0.0,0.7766011477761837,240923926,3850,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,female,35-54 years,0,6173,0.0,0.7766011477761837,240923926,3850,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,female,5-14 years,0,7339,0.0,0.7766011477761837,240923926,3850,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,female,55-74 years,0,3778,0.0,0.7766011477761837,240923926,3850,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,female,75+ years,0,949,0.0,0.7766011477761837,240923926,3850,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,15-24 years,0,7667,0.0,0.7766011477761837,240923926,3850,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,25-34 years,0,6194,0.0,0.7766011477761837,240923926,3850,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,35-54 years,0,5970,0.0,0.7766011477761837,240923926,3850,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,5-14 years,0,7304,0.0,0.7766011477761837,240923926,3850,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,55-74 years,0,2723,0.0,0.7766011477761837,240923926,3850,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,male,75+ years,0,424,0.0,0.7766011477761837,240923926,3850,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,15-24 years,0,7668,0.0,0.7766011477761837,290440148,4740,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,25-34 years,0,6209,0.0,0.7766011477761837,290440148,4740,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,35-54 years,0,6101,0.0,0.7766011477761837,290440148,4740,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,5-14 years,0,6907,0.0,0.7766011477761837,290440148,4740,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,55-74 years,0,3764,0.0,0.7766011477761837,290440148,4740,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,female,75+ years,0,1014,0.0,0.7766011477761837,290440148,4740,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,15-24 years,0,7563,0.0,0.7766011477761837,290440148,4740,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,25-34 years,0,6023,0.0,0.7766011477761837,290440148,4740,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,35-54 years,0,5947,0.0,0.7766011477761837,290440148,4740,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,5-14 years,0,6827,0.0,0.7766011477761837,290440148,4740,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,55-74 years,0,2771,0.0,0.7766011477761837,290440148,4740,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,male,75+ years,0,476,0.0,0.7766011477761837,290440148,4740,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,15-24 years,0,7583,0.0,0.7766011477761837,337174852,5595,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,25-34 years,0,6101,0.0,0.7766011477761837,337174852,5595,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,35-54 years,0,6059,0.0,0.7766011477761837,337174852,5595,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,5-14 years,0,6623,0.0,0.7766011477761837,337174852,5595,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,55-74 years,0,3738,0.0,0.7766011477761837,337174852,5595,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,female,75+ years,0,1081,0.0,0.7766011477761837,337174852,5595,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,15-24 years,0,7421,0.0,0.7766011477761837,337174852,5595,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,25-34 years,0,5893,0.0,0.7766011477761837,337174852,5595,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,35-54 years,0,5927,0.0,0.7766011477761837,337174852,5595,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,5-14 years,0,6499,0.0,0.7766011477761837,337174852,5595,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,55-74 years,0,2798,0.0,0.7766011477761837,337174852,5595,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,male,75+ years,0,538,0.0,0.7766011477761837,337174852,5595,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,15-24 years,0,7413,0.0,0.7766011477761837,398637741,6693,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,25-34 years,0,6041,0.0,0.7766011477761837,398637741,6693,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,35-54 years,0,6021,0.0,0.7766011477761837,398637741,6693,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,5-14 years,0,6527,0.0,0.7766011477761837,398637741,6693,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,55-74 years,0,3708,0.0,0.7766011477761837,398637741,6693,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,female,75+ years,0,1141,0.0,0.7766011477761837,398637741,6693,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,15-24 years,0,7209,0.0,0.7766011477761837,398637741,6693,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,25-34 years,0,5826,0.0,0.7766011477761837,398637741,6693,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,35-54 years,0,5907,0.0,0.7766011477761837,398637741,6693,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,5-14 years,0,6355,0.0,0.7766011477761837,398637741,6693,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,55-74 years,0,2813,0.0,0.7766011477761837,398637741,6693,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,male,75+ years,0,603,0.0,0.7766011477761837,398637741,6693,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,15-24 years,0,7152,0.0,0.7766011477761837,438794778,7407,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,25-34 years,0,6059,0.0,0.7766011477761837,438794778,7407,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,35-54 years,0,5969,0.0,0.7766011477761837,438794778,7407,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,5-14 years,0,6621,0.0,0.7766011477761837,438794778,7407,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,55-74 years,0,3696,0.0,0.7766011477761837,438794778,7407,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,female,75+ years,0,1195,0.0,0.7766011477761837,438794778,7407,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,15-24 years,0,6927,0.0,0.7766011477761837,438794778,7407,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,25-34 years,0,5835,0.0,0.7766011477761837,438794778,7407,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,35-54 years,0,5862,0.0,0.7766011477761837,438794778,7407,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,5-14 years,0,6403,0.0,0.7766011477761837,438794778,7407,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,55-74 years,0,2843,0.0,0.7766011477761837,438794778,7407,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,male,75+ years,0,676,0.0,0.7766011477761837,438794778,7407,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,35-54 years,1,5799,17.24,0.7766011477761837,459469074,7744,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,15-24 years,0,6827,0.0,0.7766011477761837,459469074,7744,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,25-34 years,0,6172,0.0,0.7766011477761837,459469074,7744,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,35-54 years,0,5895,0.0,0.7766011477761837,459469074,7744,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,5-14 years,0,6877,0.0,0.7766011477761837,459469074,7744,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,55-74 years,0,3706,0.0,0.7766011477761837,459469074,7744,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,female,75+ years,0,1252,0.0,0.7766011477761837,459469074,7744,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,15-24 years,0,6598,0.0,0.7766011477761837,459469074,7744,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,25-34 years,0,5937,0.0,0.7766011477761837,459469074,7744,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,5-14 years,0,6611,0.0,0.7766011477761837,459469074,7744,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,55-74 years,0,2902,0.0,0.7766011477761837,459469074,7744,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,male,75+ years,0,758,0.0,0.7766011477761837,459469074,7744,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,15-24 years,0,6595,0.0,0.7766011477761837,481706333,7976,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,25-34 years,0,6396,0.0,0.7766011477761837,481706333,7976,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,35-54 years,0,6198,0.0,0.7766011477761837,481706333,7976,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,5-14 years,0,7089,0.0,0.7766011477761837,481706333,7976,Millenials,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,55-74 years,0,3665,0.0,0.7766011477761837,481706333,7976,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,female,75+ years,0,1293,0.0,0.7766011477761837,481706333,7976,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,15-24 years,0,6401,0.0,0.7766011477761837,481706333,7976,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,25-34 years,0,6156,0.0,0.7766011477761837,481706333,7976,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,35-54 years,0,6122,0.0,0.7766011477761837,481706333,7976,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,5-14 years,0,6818,0.0,0.7766011477761837,481706333,7976,Millenials,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,55-74 years,0,2857,0.0,0.7766011477761837,481706333,7976,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,male,75+ years,0,804,0.0,0.7766011477761837,481706333,7976,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,15-24 years,0,6369,0.0,0.7766011477761837,499281148,8087,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,25-34 years,0,6650,0.0,0.7766011477761837,499281148,8087,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,35-54 years,0,6534,0.0,0.7766011477761837,499281148,8087,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,5-14 years,0,7311,0.0,0.7766011477761837,499281148,8087,Millenials,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,55-74 years,0,3648,0.0,0.7766011477761837,499281148,8087,Silent,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,female,75+ years,0,1339,0.0,0.7766011477761837,499281148,8087,G.I. Generation,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,male,15-24 years,0,6221,0.0,0.7766011477761837,499281148,8087,Generation X,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,male,25-34 years,0,6409,0.0,0.7766011477761837,499281148,8087,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,male,35-54 years,0,6497,0.0,0.7766011477761837,499281148,8087,Boomers,,ATG,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,male,5-14 years,0,7059,0.0,0.7766011477761837,499281148,8087,Millenials,,ATG,Americas,Latin America and the Caribbean
